code_bassin_emploi,rome,rome_connexe,score
8430,A1405,I1602,.14437546
8430,A1405,H3202,.66791934
8430,A1406,H1208,.72047079
8430,A1406,I1305,.38843435
8430,A1406,I1306,.065743774
8430,A1407,I1604,.389119
8430,A1407,D1101,.025435567
8430,A1407,D1103,.35165572
8430,A1408,D1103,.90950447
8430,A1408,D1102,.38589039
8430,A1408,D1101,.32785892
8430,A1409,D1101,.35012609
8430,A1409,I1603,.1241716
8430,A1409,I1604,.49334976
8430,A1410,I1604,.75476825
8430,A1410,A1501,.71413785
8430,A1410,D1105,.18583789
8430,A1411,D1105,.79241192
8430,A1411,D1106,.061385535
8430,A1412,H2102,.34647676
8430,A1412,D1101,.86187398
8430,A1412,D1106,.057124916
8430,A1413,E1301,.44068143
8430,A1413,I1310,.51576811
8430,A1413,I1306,.99771512
8430,A1414,E1301,.71798629
8430,A1414,H3404,.82914191
8430,A1414,H2102,.21451171
8430,A1415,D1106,.961824
8430,A1415,K1304,.93909711
8430,A1416,J1405,.62818658
8430,A1416,D1103,.8063916
8430,A1416,D1101,.66122568
8430,A1417,I1309,.6196391
8430,A1417,K1304,.066076517
8430,A1417,N4104,.30561531
8430,B1101,F1106,.062807754
8430,B1101,F1503,.06450887
8430,B1101,J1411,.55695963
8430,B1801,H1210,.56529284
8430,B1801,H2402,.70346665
8430,B1801,K1304,.22512546
8430,B1802,H3404,.60209465
8430,B1802,I1305,.60812008
8430,B1802,F1503,.57990992
8430,B1803,H2402,.59730172
8430,B1803,H3203,.08735536
8430,B1804,H2402,.72576773
8430,B1804,K1304,.6458475
8430,B1804,H2403,.54669714
8430,B1805,M1805,.94106573
8430,B1805,H1208,.66399324
8430,B1805,F1503,.23553424
8430,B1806,H3404,.34764415
8430,B1806,H2402,.025238318
8430,B1806,I1606,.16524304
8430,C1101,M1801,.95337069
8430,C1101,M1803,.49245268
8430,C1101,M1203,.99625987
8430,C1102,N1202,.026609518
8430,C1102,C1504,.59714323
8430,C1102,C1502,.56603599
8430,C1103,C1504,.025153501
8430,C1103,C1503,.94721013
8430,C1103,C1502,.45083439
8430,C1104,H1503,.35291487
8430,C1104,M1203,.13719642
8430,C1104,M1101,.17332812
8430,C1105,M1810,.24193171
8430,C1105,M1803,.098783009
8430,C1105,M1203,.0030119107
8430,C1106,H1506,.22336537
8430,C1106,I1606,.21417192
8430,C1106,M1203,.56626427
8430,C1107,F1105,.11418534
8430,C1107,F1103,.30333033
8430,C1107,F1106,.75524622
8430,C1108,M1203,.75565469
8430,C1108,M1801,.76390266
8430,C1108,M1803,.5788818
8430,C1109,N1202,.89215136
8430,C1109,J1411,.79010624
8430,C1109,J1405,.39633426
8430,C1110,K1302,.54412711
8430,C1110,M1203,.13215055
8430,C1110,A1501,.9611339
8430,C1301,C1501,.05054291
8430,C1301,M1808,.73139268
8430,C1301,C1503,.85548216
8430,C1302,M1805,.47037989
8430,C1302,M1203,.93614841
8430,C1302,K1304,.88001066
8430,C1303,M1803,.12691104
8430,C1303,F1105,.5076161
8430,C1303,M1805,.53586519
8430,D1201,D1102,.54983658
8430,D1201,D1104,.1652136
8430,D1201,D1105,.93416345
8430,D1202,D1103,.19536415
8430,D1202,D1101,.56325531
8430,D1202,D1104,.87313545
8430,D1203,D1103,.82936412
8430,D1203,K1304,.93376434
8430,D1203,J1502,.45390135
8430,D1204,N1202,.50767606
8430,D1204,N1201,.38455877
8430,D1204,I1607,.28766909
8430,D1205,D1102,.85515141
8430,D1205,D1106,.69692367
8430,D1205,D1104,.26396352
8430,D1206,H2402,.95974135
8430,D1206,N4103,.0084943064
8430,D1207,D1106,.39964971
8430,D1207,H2402,.44080913
8430,D1207,D1101,.47392988
8430,D1208,J1411,.31400517
8430,D1208,N1201,.47443399
8430,D1208,D1103,.99091816
8430,D1209,D1101,.054301467
8430,D1209,D1103,.12811999
8430,D1209,J1405,.84045124
8430,D1210,D1102,.54784352
8430,D1210,D1103,.62858397
8430,D1210,D1101,.11170886
8430,D1211,D1101,.20341395
8430,D1211,J1405,.59352142
8430,D1211,D1103,.86131883
8430,D1212,D1103,.10759936
8430,D1212,D1102,.76292968
8430,D1212,D1101,.066647962
8430,D1213,H1203,.34368947
8430,D1213,J1405,.65045971
8430,D1213,I1302,.83165389
8430,D1214,D1103,.058627591
8430,D1214,D1101,.54736215
8430,D1214,D1102,.82488823
8430,D1501,D1105,.48335844
8430,D1501,D1102,.29592717
8430,D1501,D1106,.93067944
8430,D1502,D1104,.54748839
8430,D1502,D1106,.4602119
8430,D1502,M1101,.20712925
8430,D1503,D1104,.64678466
8430,D1503,M1101,.094130658
8430,D1503,D1106,.13507885
8430,D1504,N1202,.94175792
8430,D1504,N1201,.029725576
8430,D1504,C1501,.65864164
8430,D1505,D1106,.23588201
8430,D1505,D1102,.75607526
8430,D1505,D1104,.21197201
8430,D1506,H1506,.31428772
8430,D1506,M1101,.11962685
8430,D1506,M1803,.99692386
8430,D1507,D1106,.30227339
8430,D1507,D1104,.5334096
8430,D1507,D1103,.09172824
8430,D1508,K1304,.37674695
8430,D1508,K1302,.26805976
8430,D1508,D1106,.056809057
8430,D1509,D1105,.26371089
8430,D1509,N1201,.56126565
8430,D1509,M1101,.73939639
8430,E1201,E1302,.458565
8430,E1201,E1306,.49050891
8430,E1201,E1301,.86968303
8430,E1202,E1302,.62187397
8430,E1202,E1306,.81592625
8430,E1202,M1810,.88097417
8430,E1203,E1302,.44614437
8430,E1203,E1301,.4313969
8430,E1203,I1606,.90929043
8430,E1204,I1301,.39663976
8430,E1204,E1302,.64026487
8430,E1204,E1301,.99837077
8430,E1205,E1301,.29440466
8430,E1205,E1306,.99003309
8430,E1205,H1506,.51607043
8430,E1401,M1804,.02064278
8430,E1401,F1104,.44539565
8430,E1401,M1808,.42837557
8430,E1402,M1101,.40502024
8430,E1402,H1206,.47889975
8430,E1402,H1502,.31848264
8430,G1101,J1502,.92496449
8430,G1101,N1202,.48294505
8430,G1101,N1201,.31106225
8430,G1102,M1803,.082752399
8430,G1102,K1303,.77946645
8430,G1102,M1805,.221742
8430,G1201,K1303,.15453222
8430,G1201,I1604,.53056365
8430,G1201,K1302,.50410801
8430,G1202,K1303,.30644491
8430,G1202,M1805,.6603744
8430,G1202,K1302,.32019308
8430,G1203,N1202,.46900025
8430,G1203,N1201,.35132661
8430,G1203,K1303,.59675604
8430,G1204,M1203,.0244138
8430,G1204,K1302,.49707311
8430,G1204,J1402,.0010081938
8430,G1205,I1604,.86717808
8430,G1205,F1501,.78096539
8430,G1205,I1603,.71137583
8430,G1206,K1302,.64096379
8430,G1206,K1304,.016626831
8430,G1501,D1102,.37770107
8430,G1501,K1302,.87844765
8430,G1501,K1304,.96200484
8430,G1502,K1304,.85235965
8430,G1502,K1302,.86746794
8430,G1503,K1304,.049729019
8430,G1503,K1302,.67333567
8430,G1503,D1106,.472702
8430,G1601,D1104,.45070234
8430,G1601,F1108,.8317768
8430,G1601,D1106,.1757797
8430,G1602,D1104,.23998995
8430,G1602,D1103,.10874347
8430,G1602,J1402,.23867793
8430,G1603,D1104,.55201495
8430,G1603,D1102,.57894075
8430,G1603,D1106,.71934325
8430,G1604,D1104,.89315385
8430,G1604,D1102,.096380383
8430,G1604,D1103,.51254511
8430,G1605,D1102,.16771048
8430,G1605,D1104,.97592545
8430,G1605,D1106,.15678324
8430,G1701,K1304,.53093767
8430,G1701,A1501,.1836638
8430,G1701,K1302,.61327952
8430,G1702,N4104,.4713338
8430,G1702,K1304,.45842686
8430,G1702,N4102,.89953953
8430,G1703,N1201,.91044062
8430,G1703,C1502,.95601761
8430,G1703,C1504,.54013896
8430,H3301,E1301,.97073424
8430,H3301,I1306,.86925977
8430,H3301,H3404,.85222644
8430,H3302,H2102,.86841333
8430,H3302,I1306,.17072193
8430,H3302,H3202,.15210173
8430,H3303,H2403,.12992361
8430,H3303,I1310,.22667895
8430,H3303,H3404,.55856586
8430,I1201,I1302,.95662153
8430,I1201,H1208,.4156265
8430,I1201,I1305,.92212284
8430,I1202,F1301,.25075969
8430,I1202,F1503,.013429997
8430,I1202,I1603,.52549279
8430,I1203,F1503,.50349468
8430,I1203,F1108,.68857294
8430,I1203,I1310,.028465759
8430,I1501,F1502,.0628727
8430,I1501,F1501,.63156867
8430,I1501,I1310,.62081712
8430,I1502,I1604,.8112005
8430,I1502,I1309,.95138824
8430,I1502,I1302,.80202848
8430,I1503,I1309,.60565847
8430,I1503,F1103,.67892313
8430,I1503,I1602,.93944889
8430,J1101,K1302,.45194221
8430,J1101,H2502,.45859775
8430,J1102,J1402,.15477033
8430,J1102,J1502,.070447683
8430,J1102,A1501,.57037044
8430,J1103,K1304,.86268371
8430,J1103,A1501,.56277215
8430,J1103,K1302,.25600177
8430,J1104,J1410,.94723803
8430,J1104,J1502,.58736831
8430,J1104,J1411,.12552254
8430,K1601,M1808,.9247241
8430,K1601,H1206,.73845905
8430,K1601,H1502,.25854707
8430,K1602,F1201,.88232875
8430,K1602,F1503,.031454187
8430,K1602,F1106,.51807326
8430,K1801,J1502,.12601291
8430,K1801,J1402,.31475115
8430,K1801,K1303,.36852697
8430,K1802,C1503,.46878201
8430,K1802,M1803,.36724743
8430,K1802,H1502,.90406871
8430,K2101,M1810,.73927414
8430,K2101,M1803,.79901052
8430,K2101,J1502,.43288359
8430,K2102,H1502,.6831699
8430,K2102,M1810,.34154063
8430,K2102,F1105,.95338893
8430,K2103,F1201,.10886297
8430,K2103,F1202,.5665645
8430,K2103,F1103,.43647018
8430,K2104,H1502,.45239425
8430,K2104,I1606,.14187425
8430,K2104,J1502,.61060071
8430,K2105,F1104,.42093852
8430,K2105,F1106,.683972
8430,K2105,M1805,.12989332
8430,K2106,H1502,.30570853
8430,K2106,F1104,.6277737
8430,K2106,F1108,.50268203
8430,K2107,F1104,.46509218
8430,K2107,I1606,.76713598
8430,K2107,H1506,.18445878
8430,K2108,I1304,.21366344
8430,K2108,I1307,.65309948
8430,K2108,F1106,.056539614
8430,K2109,F1104,.48385057
8430,K2109,I1306,.27191865
8430,K2109,F1105,.39051655
8430,K2110,F1501,.54411691
8430,K2110,F1503,.17192198
8430,K2110,I1304,.91939873
8430,K2111,H1202,.43436927
8430,K2111,M1808,.15773267
8430,K2111,F1105,.051201399
8430,K2112,M1808,.98640198
8430,K2112,H1210,.56767917
8430,K2112,H2502,.92394048
8430,K2301,I1302,.083470531
8430,K2301,I1305,.33300599
8430,K2301,I1308,.22694705
8430,K2302,M1803,.054393452
8430,K2302,H1210,.03237557
8430,K2302,F1106,.64049792
8430,K2303,N4105,.42307201
8430,K2303,F1501,.39469481
8430,K2303,N4101,.23229584
8430,K2304,I1604,.12550969
8430,K2304,N4105,.69429517
8430,K2304,I1603,.167514
8430,K2305,I1603,.10804769
8430,K2305,F1501,.92524004
8430,K2305,F1502,.98915887
8430,K2306,H1502,.13583417
8430,K2306,H1206,.52937382
8430,K2306,H2502,.80769926
8430,K2501,I1606,.86580127
8430,K2501,K1304,.41967571
8430,K2501,I1306,.9331789
8430,K2502,F1103,.048763819
8430,K2502,H1506,.37073418
8430,K2502,I1302,.99524015
8430,K2503,I1310,.36326545
8430,K2503,I1301,.15702829
8430,K2503,I1304,.21421459
8430,K2601,N4102,.039171953
8430,K2601,K1304,.49502677
8430,K2601,N4105,.99198109
8430,K2602,K1303,.15645325
8430,K2602,K1304,.96285635
8430,K2602,A1501,.60706693
8430,K2603,A1501,.65536988
8430,K2603,H3404,.23513032
8430,K2603,F1202,.56592888
8430,L1103,K1304,.55979496
8430,L1302,M1805,.46088704
8430,L1302,M1203,.50115967
8430,L1302,C1504,.045477524
8430,L1303,M1805,.31452575
8430,L1303,M1101,.42105326
8430,L1303,C1504,.73667318
8430,L1304,N4105,.1006602
8430,L1304,E1306,.94324917
8430,L1501,K1304,.050162729
8430,L1502,H2402,.43762913
8430,L1503,F1503,.23752998
8430,L1503,F1502,.34698987
8430,L1503,F1106,.96768981
8430,L1504,I1309,.84411371
8430,L1504,F1502,.55523908
8430,L1504,F1501,.64297521
8430,L1505,I1306,.57832503
8430,L1505,I1302,.33332711
8430,L1505,H1202,.68444031
8430,L1506,I1603,.088065051
8430,L1506,I1602,.68565512
8430,L1506,I1306,.036666561
8430,L1508,I1305,.074971668
8430,L1508,I1310,.4921746
8430,L1508,E1302,.34867543
8430,L1509,I1602,.32173768
8430,L1509,I1306,.42463413
8430,L1509,F1501,.88481003
8430,M1601,C1501,.37043151
8430,M1601,C1503,.3100833
8430,M1601,N1201,.19886349
8430,M1602,J1405,.71660775
8430,M1602,A1501,.62009436
8430,M1602,K1302,.52042836
8430,M1603,N1201,.61903667
8430,M1603,N4103,.045553725
8430,M1603,N1202,.49490637
8430,M1604,M1808,.44748431
8430,M1604,N1201,.71249187
8430,M1604,C1503,.99711764
8430,M1605,F1104,.12025925
8430,M1605,F1201,.14402261
8430,M1605,F1202,.99042284
8430,M1606,N4203,.61600101
8430,M1606,N1201,.978383
8430,M1606,N1202,.43506742
8430,M1607,M1203,.030075889
8430,M1607,N1202,.049436204
8430,M1607,N1201,.63560933
8430,M1608,N4203,.82793874
8430,M1608,C1504,.70950645
8430,M1608,C1503,.24653488
8430,M1609,C1501,.10906385
8430,M1609,N1202,.18661378
8430,M1609,C1504,.25162083
8430,N1101,F1302,.026927054
8430,N1101,F1301,.25503671
8430,N1101,N4101,.37084174
8430,N1102,N4105,.80216932
8430,N1102,N4103,.67647314
8430,N1102,N4101,.43135634
8430,N1103,N4101,.59846216
8430,N1103,N4105,.36849555
8430,N1103,I1310,.21376267
8430,N1104,N4101,.57754767
8430,N1104,F1302,.51004654
8430,N1104,F1301,.73225439
8430,N1105,N4105,.60050809
8430,N1105,N4104,.71177977
8430,N1105,N4101,.75469989
8430,N2101,K1302,.69767976
8430,N2101,K1304,.47717097
8430,N2101,I1602,.018003326
8430,N2102,N1202,.095988877
8430,N2102,I1310,.24132319
8430,N2102,I1302,.67258537
8430,N2201,N1202,.98256624
8430,N2201,I1602,.61167723
8430,N2201,N1201,.44385454
8430,N2202,H1203,.008163265
8430,N2202,I1308,.26774725
8430,N2202,H1208,.06330514
8430,N2203,N4103,.7310912
8430,N2203,F1501,.24432489
8430,N2203,F1301,.15763773
8430,N2204,N1201,.77944672
8430,N2204,N4103,.82828408
8430,N2204,N1202,.43796438
8430,N2205,F1301,.64003813
8430,N2205,F1302,.89716244
8430,N2205,M1101,.82841557
8430,N3101,N4105,.7117933
8430,N3101,N4203,.48959216
8430,N3101,F1301,.25825095
8430,N3102,N4105,.12877108
8430,N3102,N4101,.22744781
8430,N3102,N4102,.96447361
8430,N3103,N4102,.74798393
8430,N3103,N4103,.098145843
8430,N3103,N4101,.36007187
8430,N3202,F1502,.65492612
8430,N3202,F1503,.45505321
8430,N3202,F1501,.5516333
8430,N3203,H3202,.18487224
8430,N3203,I1604,.85139179
8430,N3203,N4103,.15764947
8431,A1201,D1101,.47771221
8431,A1201,D1103,.12789245
8431,A1201,D1106,.08690507
8431,A1202,F1703,.41690114
8431,A1202,I1306,.88867295
8431,A1202,F1701,.12593177
8431,A1203,I1306,.70053613
8431,A1203,F1501,.28313622
8431,A1203,I1310,.7079168
8431,A1204,H1303,.35931551
8431,A1205,D1103,.31869203
8431,A1205,D1101,.45650777
8431,A1205,K1304,.86615789
8431,B1101,F1106,.19726916
8431,B1101,F1503,.41484103
8431,B1101,D1104,.21291883
8431,B1301,D1403,.7076804
8431,B1301,D1408,.33437255
8431,B1301,D1101,.21103306
8431,B1302,F1503,.32621419
8431,B1302,H1303,.22245792
8431,B1302,H3404,.5310635
8431,B1303,H2701,.60003251
8431,B1303,F1503,.12444048
8431,B1801,H2411,.63677686
8431,B1801,H2414,.17931968
8431,B1801,H2402,.83545709
8431,B1802,H2414,.62460864
8431,B1802,H2401,.83226019
8431,B1802,H1205,.18398075
8431,B1803,H2402,.97236472
8431,B1803,H2409,.86817098
8431,B1803,H2411,.90400827
8431,B1804,H2402,.69683802
8431,B1804,H2409,.8530646
8431,B1804,H2411,.18006359
8431,B1805,H2402,.34975913
8431,B1805,H1205,.82594627
8431,B1805,H1206,.93300867
8431,B1806,H2402,.29715624
8431,B1806,F1503,.34990296
8431,B1806,H2401,.57362974
8431,C1201,D1408,.89688319
8431,C1201,D1403,.26072329
8431,C1201,K1302,.17767677
8431,C1202,M1805,.94281328
8431,C1202,D1404,.21235842
8431,C1202,M1203,.11275574
8431,C1203,K1903,.64100713
8431,C1203,D1404,.29119077
8431,C1203,M1805,.40678078
8431,C1204,D1404,.18580481
8431,C1204,K1302,.74456531
8431,C1204,M1803,.52296197
8431,C1205,D1403,.3214311
8431,C1205,M1203,.031933442
8431,C1205,K1302,.98728013
8431,C1206,K1903,.011532781
8431,C1206,D1404,.90711427
8431,C1206,M1805,.62710434
8431,C1207,D1403,.50205958
8431,C1207,K1304,.54949379
8431,C1207,K1303,.92497838
8431,C1301,K1302,.71328241
8431,C1301,D1404,.11826442
8431,C1301,M1203,.37460512
8431,C1302,M1203,.88868994
8431,C1302,M1805,.24862018
8431,C1302,D1404,.23052558
8431,C1303,M1203,.29748461
8431,C1303,M1805,.47837397
8431,C1303,D1407,.77369469
8431,D1201,D1102,.73667657
8431,D1201,D1104,.85203946
8431,D1201,D1106,.05444593
8431,D1202,D1104,.0067162509
8431,D1202,D1102,.13270155
8431,D1202,D1402,.57057327
8431,D1203,A1501,.029413724
8431,D1203,J1502,.76327968
8431,D1203,K1303,.75400275
8431,D1204,D1402,.68795562
8431,D1204,D1404,.066769905
8431,D1204,D1403,.03135515
8431,D1205,D1106,.72204143
8431,D1205,H2401,.84122974
8431,D1205,H2414,.55516988
8431,D1206,H2414,.60112232
8431,D1206,H2411,.079193063
8431,D1206,H2401,.84911323
8431,D1207,H1205,.49579486
8431,D1207,H2411,.58708334
8431,D1207,H2401,.27826834
8431,D1208,K1304,.72449744
8431,D1208,D1104,.21285862
8431,D1208,A1501,.080599479
8431,D1209,D1104,.87334067
8431,D1209,D1102,.35586151
8431,D1209,D1402,.51381433
8431,D1210,D1102,.026758676
8431,D1210,A1501,.76050371
8431,D1210,D1104,.20470656
8431,D1211,D1106,.85633844
8431,D1211,D1104,.05993747
8431,D1211,D1103,.27633613
8431,D1212,D1104,.61485624
8431,D1212,D1102,.30041042
8431,D1212,D1402,.57095647
8431,D1213,D1106,.73843491
8431,D1213,H1203,.8317892
8431,D1213,D1401,.21510325
8431,D1214,D1402,.57511151
8431,D1214,D1104,.7708196
8431,D1214,D1408,.16489795
8431,D1501,D1402,.3893899
8431,D1501,D1103,.19024435
8431,D1501,K1304,.38604152
8431,D1502,D1408,.80243188
8431,D1502,D1101,.083051808
8431,D1502,D1403,.45365804
8431,D1503,D1408,.78950965
8431,D1503,D1101,.13742615
8431,D1503,D1103,.074797608
8431,D1504,D1403,.57996577
8431,D1504,D1408,.67026186
8431,D1504,D1407,.39809987
8431,D1505,K1304,.98853379
8431,D1505,D1101,.47445089
8431,D1505,D1103,.53399658
8431,D1506,D1404,.046151042
8431,D1506,D1402,.28075099
8431,D1506,M1803,.82071686
8431,D1507,D1104,.70879281
8431,D1507,D1103,.70059681
8431,D1507,D1101,.3932001
8431,D1508,D1403,.73436946
8431,D1508,D1408,.28285095
8431,D1508,K1302,.15975627
8431,D1509,D1102,.63262606
8431,D1509,D1407,.62214327
8431,D1509,D1402,.22823493
8431,E1101,D1401,.38416493
8431,E1101,M1801,.26643097
8431,E1101,D1402,.35235354
8431,E1102,M1805,.33441842
8431,E1102,K1303,.5038029
8431,E1102,M1801,.55665338
8431,E1103,M1805,.95698303
8431,E1103,H1303,.91031975
8431,E1103,M1803,.10126552
8431,E1104,M1803,.65745002
8431,E1104,H1206,.67787611
8431,E1104,F1104,.28531522
8431,E1105,M1805,.61091602
8431,E1105,D1408,.97467649
8431,E1105,M1803,.83743149
8431,E1106,I1304,.23163092
8431,E1106,M1805,.96594894
8431,E1106,H1303,.5796473
8431,E1107,D1402,.40099153
8431,E1107,M1803,.74533892
8431,E1107,D1407,.9619534
8431,E1108,D1402,.15713154
8431,E1108,H1206,.64028233
8431,E1108,D1407,.61839581
8431,E1201,H3404,.41352296
8431,E1201,D1102,.045808919
8431,E1201,D1104,.06718158
8431,E1202,F1104,.74842441
8431,E1202,M1801,.65937847
8431,E1202,M1805,.68083131
8431,E1203,K1304,.0063895434
8431,E1203,D1106,.23390941
8431,E1203,D1403,.39958644
8431,E1204,D1408,.6467607
8431,E1204,I1306,.99196219
8431,E1204,I1301,.33917212
8431,E1205,H2902,.35549742
8431,E1205,H3404,.0098293712
8431,E1205,F1106,.96771896
8431,G1101,K1303,.39664581
8431,G1101,K1302,.64430577
8431,G1101,D1404,.85762614
8431,G1102,D1403,.25523409
8431,G1102,K1302,.1231603
8431,G1102,D1404,.99941111
8431,G1301,M1805,.21860038
8431,G1301,D1408,.96897912
8431,G1301,M1803,.4129028
8431,G1302,I1310,.22146264
8431,G1303,D1407,.061929584
8431,G1303,D1403,.90954822
8431,G1303,D1404,.20965904
8431,G1501,K1302,.92058754
8431,G1501,D1102,.68478459
8431,G1501,K1304,.7108497
8431,G1502,D1106,.086454138
8431,G1502,K1302,.44339663
8431,G1502,K1304,.80035436
8431,G1503,K1302,.21389189
8431,G1503,K1304,.66441315
8431,G1503,D1106,.046218272
8431,G1601,D1106,.36803946
8431,G1601,D1104,.6434508
8431,G1601,D1101,.16062883
8431,G1602,D1102,.1172666
8431,G1602,D1104,.32952461
8431,G1602,D1103,.44442448
8431,G1603,D1102,.10632773
8431,G1603,D1106,.89214343
8431,G1603,D1104,.51843899
8431,G1604,D1104,.54958844
8431,G1604,D1103,.52639771
8431,G1604,D1102,.65824324
8431,G1605,D1104,.63584846
8431,G1605,D1102,.20718604
8431,G1605,D1106,.027362334
8431,G1801,D1102,.21508807
8431,G1801,D1106,.97757167
8431,G1801,D1103,.47343692
8431,G1802,K1304,.031206667
8431,G1802,D1102,.67547971
8431,G1802,D1106,.9647789
8431,G1803,D1104,.99910533
8431,G1803,D1103,.17207599
8431,G1803,D1106,.17719531
8431,G1804,D1403,.57638878
8431,G1804,K1302,.10733986
8431,G1804,D1106,.24888258
8431,H2301,H3201,.069702238
8431,H2301,H3202,.49272478
8431,H2301,H2701,.73454398
8431,I1501,I1302,.11852682
8431,I1501,I1309,.59639317
8431,I1501,I1301,.52962613
8431,I1502,I1307,.22723112
8431,I1502,H2902,.31871763
8431,I1502,I1306,.72169518
8431,I1503,I1302,.33444762
8431,I1503,F1501,.76921284
8431,I1503,F1502,.5324344
8431,J1301,J1502,.004066092
8431,J1301,K1304,.16239481
8431,J1301,K1303,.15542135
8431,J1302,H1210,.49462166
8431,J1302,A1501,.65502936
8431,J1302,J1502,.01028643
8431,J1303,K1303,.94338131
8431,J1303,A1501,.7197811
8431,J1303,K1302,.12472123
8431,J1304,K1303,.2200336
8431,J1304,D1403,.78816664
8431,J1304,J1502,.48645532
8431,J1305,J1502,.69350463
8431,J1305,A1501,.71821439
8431,J1305,D1408,.6548475
8431,J1306,J1502,.62791395
8431,J1306,D1407,.55578113
8431,J1306,D1402,.15993802
8431,J1307,D1106,.64195555
8431,J1307,J1502,.64043862
8431,J1307,A1501,.31937715
8431,K1801,J1502,.50900924
8431,K1801,K1903,.016992619
8431,K1801,D1402,.28109732
8431,K1802,F1106,.020742107
8431,K1802,H1206,.79329264
8431,K1802,M1803,.82872021
8431,K2101,J1502,.0445158
8431,K2101,K1903,.23061587
8431,K2101,H1206,.0050326576
8431,K2102,H1206,.44875273
8431,K2102,M1803,.47046855
8431,K2102,K1903,.07950522
8431,K2103,M1803,.17710714
8431,K2103,M1805,.7451914
8431,K2103,A1501,.81595469
8431,K2104,K1903,.26813903
8431,K2104,K1303,.040319134
8431,K2104,J1502,.92129093
8431,K2105,K1303,.20877564
8431,K2105,F1106,.9139955
8431,K2105,M1805,.37946969
8431,K2106,K1302,.060773775
8431,K2106,K1303,.47744921
8431,K2106,F1104,.017052069
8431,K2107,H1210,.20885366
8431,K2107,K1303,.69914955
8431,K2107,H1303,.92377234
8431,K2108,H1303,.41630045
8431,K2108,H1206,.20826197
8431,K2108,F1104,.96753025
8431,K2109,H2901,.80253971
8431,K2109,H2902,.83433259
8431,K2109,H1210,.92837
8431,K2110,F1302,.46939683
8431,K2110,D1404,.91849458
8431,K2110,F1301,.076497763
8431,K2111,H1303,.46071279
8431,K2111,H1206,.71527672
8431,K2111,K1903,.70263821
8431,K2112,H1210,.014778525
8431,K2112,H1206,.94752282
8431,K2112,K1303,.26084882
8431,K2201,K1304,.88719165
8431,K2201,H2414,.2668097
8431,K2201,H2402,.067688137
8431,K2202,F1501,.24327783
8431,K2202,F1701,.16498661
8431,K2202,F1502,.74428403
8431,K2203,I1310,.71393675
8431,K2203,D1407,.78958184
8431,K2204,K1304,.0042581721
8431,K2401,M1803,.19960357
8431,K2401,D1407,.99162239
8431,K2401,K1303,.42780367
8431,K2402,I1302,.39221391
8431,K2402,H1203,.524912
8431,K2402,M1803,.58678859
8431,K2501,I1306,.40338105
8431,K2501,F1703,.77286321
8431,K2501,F1701,.83579755
8431,K2502,D1404,.055733278
8431,K2502,H1303,.79727739
8431,K2502,I1302,.60232806
