rome_id,rome_label,naf_id,naf_label,hirings
N1103,Magasinage et préparation de commandes,4617A,Centrales d'achat alimentaires,932
N1103,Magasinage et préparation de commandes,4617B,"Autres intermédiaires du commerce en denrées, boissons et tabac",49
N1103,Magasinage et préparation de commandes,4618Z,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques,149
N1103,Magasinage et préparation de commandes,4619A,Centrales d'achat non alimentaires,375
N1103,Magasinage et préparation de commandes,4621Z,"Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail",429
N1103,Magasinage et préparation de commandes,4622Z,Commerce de gros (commerce interentreprises) de fleurs et plantes,68
N1103,Magasinage et préparation de commandes,4631Z,Commerce de gros (commerce interentreprises) de fruits et légumes,1148
N1103,Magasinage et préparation de commandes,4632A,Commerce de gros (commerce interentreprises) de viandes de boucherie,102
N1103,Magasinage et préparation de commandes,4632B,Commerce de gros (commerce interentreprises) de produits à base de viande,40
N1103,Magasinage et préparation de commandes,4632C,Commerce de gros (commerce interentreprises) de volailles et gibier,42
N1103,Magasinage et préparation de commandes,4633Z,"Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles",262
N1103,Magasinage et préparation de commandes,4634Z,Commerce de gros (commerce interentreprises) de boissons,538
N1103,Magasinage et préparation de commandes,4635Z,Commerce de gros (commerce interentreprises) de produits à base de tabac,11
N1103,Magasinage et préparation de commandes,4636Z,"Commerce de gros (commerce interentreprises) de sucre, chocolat et confiserie",109
N1103,Magasinage et préparation de commandes,4637Z,"Commerce de gros (commerce interentreprises) de café, thé, cacao et épices",63
N1103,Magasinage et préparation de commandes,4638A,"Commerce de gros (commerce interentreprises) de poissons, crustacés et mollusques",120
N1103,Magasinage et préparation de commandes,4638B,Commerce de gros (commerce interentreprises) alimentaire spécialisé divers,459
N1103,Magasinage et préparation de commandes,4639A,Commerce de gros (commerce interentreprises) de produits surgelés,445
N1103,Magasinage et préparation de commandes,4639B,Commerce de gros (commerce interentreprises) alimentaire non spécialisé,922
N1103,Magasinage et préparation de commandes,4641Z,Commerce de gros (commerce interentreprises) de textiles,104
N1103,Magasinage et préparation de commandes,4642Z,Commerce de gros (commerce interentreprises) d'habillement et de chaussures,290
N1103,Magasinage et préparation de commandes,4643Z,Commerce de gros (commerce interentreprises) d'appareils électroménagers,238
N1103,Magasinage et préparation de commandes,4644Z,"Commerce de gros (commerce interentreprises) de vaisselle, verrerie et produits d'entretien",157
N1103,Magasinage et préparation de commandes,4646Z,Commerce de gros (commerce interentreprises) de produits pharmaceutiques,624
N1103,Magasinage et préparation de commandes,4649Z,Commerce de gros (commerce interentreprises) d'autres biens domestiques,1161
N1103,Magasinage et préparation de commandes,4652Z,Commerce de gros (commerce interentreprises) de composants et d'équipements électroniques et de télécommunication,256
N1103,Magasinage et préparation de commandes,4661Z,Commerce de gros (commerce interentreprises) de matériel agricole,319
N1103,Magasinage et préparation de commandes,4663Z,"Commerce de gros (commerce interentreprises) de machines pour l'extraction, la construction et le génie civil",92
N1103,Magasinage et préparation de commandes,4665Z,Commerce de gros (commerce interentreprises) de mobilier de bureau,59
N1103,Magasinage et préparation de commandes,4669A,Commerce de gros (commerce interentreprises) de matériel électrique,506
N1103,Magasinage et préparation de commandes,4669B,Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers,1021
N1103,Magasinage et préparation de commandes,4669C,Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services,346
N1103,Magasinage et préparation de commandes,4672Z,Commerce de gros (commerce interentreprises) de minerais et métaux,303
N1103,Magasinage et préparation de commandes,4673A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,1459
N1103,Magasinage et préparation de commandes,4673B,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de décoration,341
N1103,Magasinage et préparation de commandes,4674A,Commerce de gros (commerce interentreprises) de quincaillerie,492
N1103,Magasinage et préparation de commandes,4674B,Commerce de gros (commerce interentreprises) de fournitures pour la plomberie et le chauffage,413
N1103,Magasinage et préparation de commandes,4675Z,Commerce de gros (commerce interentreprises) de produits chimiques,247
N1103,Magasinage et préparation de commandes,4676Z,Commerce de gros (commerce interentreprises) d'autres produits intermédiaires,187
N1103,Magasinage et préparation de commandes,4677Z,Commerce de gros (commerce interentreprises) de déchets et débris,46
N1103,Magasinage et préparation de commandes,4690Z,Commerce de gros (commerce interentreprises) non spécialisé,407
N1103,Magasinage et préparation de commandes,4721Z,Commerce de détail de fruits et légumes en magasin spécialisé,161
N1103,Magasinage et préparation de commandes,4752A,"Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²)",175
N1103,Magasinage et préparation de commandes,4752B,"Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus)",1271
N1103,Magasinage et préparation de commandes,4754Z,Commerce de détail d'appareils électroménagers en magasin spécialisé,205
N1103,Magasinage et préparation de commandes,4759A,Commerce de détail de meubles,686
N1103,Magasinage et préparation de commandes,4763Z,Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé,7
N1103,Magasinage et préparation de commandes,4772A,Commerce de détail de la chaussure,119
N1103,Magasinage et préparation de commandes,4772B,Commerce de détail de maroquinerie et d'articles de voyage,35
N1103,Magasinage et préparation de commandes,4779Z,Commerce de détail de biens d'occasion en magasin,194
N1103,Magasinage et préparation de commandes,4791A,Vente à distance sur catalogue général,639
N1103,Magasinage et préparation de commandes,4791B,Vente à distance sur catalogue spécialisé,493
N1103,Magasinage et préparation de commandes,4799B,"Vente par automates et autres commerces de détail hors magasin, éventaires ou marchés n.c.a.",135
N1103,Magasinage et préparation de commandes,4941A,Transports routiers de fret interurbains,2698
N1103,Magasinage et préparation de commandes,4941B,Transports routiers de fret de proximité,4072
N1103,Magasinage et préparation de commandes,5210A,Entreposage et stockage frigorifique,1403
N1103,Magasinage et préparation de commandes,5210B,Entreposage et stockage non frigorifique,12370
N1103,Magasinage et préparation de commandes,5221Z,Services auxiliaires des transports terrestres,283
N1103,Magasinage et préparation de commandes,5224A,Manutention portuaire,31
N1103,Magasinage et préparation de commandes,5224B,Manutention non portuaire,423
N1103,Magasinage et préparation de commandes,5229A,"Messagerie, fret express",1733
N1103,Magasinage et préparation de commandes,5229B,Affrètement et organisation des transports,3598
N1103,Magasinage et préparation de commandes,5310Z,Activités de poste dans le cadre d'une obligation de service universel,2111
N1103,Magasinage et préparation de commandes,7420Z,Activités photographiques,58
N1103,Magasinage et préparation de commandes,7729Z,Location et location-bail d'autres biens personnels et domestiques,537
N1103,Magasinage et préparation de commandes,7820Z,Activités des agences de travail temporaire,1010
N1103,Magasinage et préparation de commandes,8010Z,Activités de sécurité privée,2760
N1103,Magasinage et préparation de commandes,8219Z,"Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau",261
N1103,Magasinage et préparation de commandes,8292Z,Activités de conditionnement,857
N1103,Magasinage et préparation de commandes,8299Z,Autres activités de soutien aux entreprises n.c.a.,1334
N1103,Magasinage et préparation de commandes,9521Z,Réparation de produits électroniques grand public,40
N1103,Magasinage et préparation de commandes,9522Z,Réparation d'appareils électroménagers et d'équipements pour la maison et le jardin,60
N1103,Magasinage et préparation de commandes,9601A,Blanchisserie-teinturerie de gros,141
N1104,Manoeuvre et conduite d'engins lourds de manutention,2410Z,Sidérurgie,319
N1104,Manoeuvre et conduite d'engins lourds de manutention,4399B,Travaux de montage de structures métalliques,46
N1104,Manoeuvre et conduite d'engins lourds de manutention,8413Z,Administration publique (tutelle) des activités économiques,53
N1105,Manutention manuelle de charges,1012Z,Transformation et conservation de la viande de volaille,223
N1105,Manutention manuelle de charges,1051C,Fabrication de fromage,160
N1105,Manutention manuelle de charges,1061A,Meunerie,46
N1105,Manutention manuelle de charges,1073Z,Fabrication de pâtes alimentaires,22
N1105,Manutention manuelle de charges,1089Z,Fabrication d'autres produits alimentaires n.c.a.,136
N1105,Manutention manuelle de charges,1310Z,Préparation de fibres textiles et filature,22
N1105,Manutention manuelle de charges,1320Z,Tissage,34
N1105,Manutention manuelle de charges,1392Z,"Fabrication d'articles textiles, sauf habillement",173
N1105,Manutention manuelle de charges,1394Z,"Fabrication de ficelles, cordes et filets",10
N1105,Manutention manuelle de charges,1610A,"Sciage et rabotage du bois, hors imprégnation",137
N1105,Manutention manuelle de charges,1624Z,Fabrication d'emballages en bois,222
N1105,Manutention manuelle de charges,1721A,Fabrication de carton ondulé,136
