code,ROME1,ROME2,ROME3,label,ROME
17243,M,18,07,Opérateur navigateur / Opératrice navigatrice terrestre aux armées,M1807
18273,M,18,07,Radiotélégraphiste,M1807
19696,M,18,07,Technicien / Technicienne communication aux armées,M1807
19511,M,18,07,Technicien / Technicienne des systèmes d'information et de télécommunications,M1807
19958,M,18,07,Technicien / Technicienne détection et analyse des signaux électromagnétiques,M1807
19983,M,18,07,Technicien / Technicienne d'exploitation télécommunication,M1807
20044,M,18,07,Technicien / Technicienne en communication,M1807
20144,M,18,07,Technicien / Technicienne exploitation systèmes acoustiques,M1807
20240,M,18,07,Technicien / Technicienne réseau de transmission de données aux armées,M1807
20250,M,18,07,Technicien / Technicienne sécurité des communications aux armées,M1807
14141,M,18,07,Technicien détecteur / Technicienne détectrice anti-sous-marins spécialiste des opérations des forces navales et sous-marines,M1807
14140,M,18,07,Technicien détecteur / Technicienne détectrice spécialiste des opérations des forces navales et sous-marines,M1807
20142,M,18,07,Technicien exploitant / Technicienne exploitante de systèmes de guerre électronique,M1807
20265,M,18,07,Technicien supérieur / Technicienne supérieure détection électromagnétique sol-air aux armées,M1807
20423,M,18,07,Transfiliste aux armées,M1807
20425,M,18,07,Transmetteur / Transmettrice aux armées,M1807
10300,M,18,08,Administrateur / Administratrice bases de données géographiques,M1808
10317,M,18,08,Administrateur / Administratrice Systèmes d'Information Géographique -SIG-,M1808
10946,M,18,08,Analyste en géomatique,M1808
11176,M,18,08,Assembleur / Assembleuse photogrammètre cartographe,M1808
11704,M,18,08,Cartographe,M1808
11705,M,18,08,Cartographe géomaticien / géomaticienne,M1808
11893,M,18,08,Chargé / Chargée d'études Systèmes d'Information Géographique -SIG-,M1808
12068,M,18,08,Chef de batterie géographie,M1808
12240,M,18,08,Chef de projet en géomatique,M1808
12566,M,18,08,Chef exploitation images drones,M1808
12567,M,18,08,Chef géographe,M1808
12840,M,18,08,Concepteur-analyste / Conceptrice-analyste en systèmes d'information géographique -SIG-,M1808
13425,M,18,08,Conseiller / Conseillère en géomatique,M1808
14014,M,18,08,Dessinateur / Dessinatrice cartographe,M1808
15253,M,18,08,Géographe-géomaticien / Géographe-géomaticienne,M1808
15261,M,18,08,Géomaticien / Géomaticienne,M1808
15374,M,18,08,Gestionnaire Systèmes d'Information Géographique -SIG-,M1808
15504,M,18,08,Hydrographe,M1808
15819,M,18,08,Ingénieur / Ingénieure hydrographe,M1808
15895,M,18,08,Ingénieur / Ingénieure Systèmes d'Information Géographique -SIG,M1808
16041,M,18,08,Interprétateur / Interprétatrice d'images géographiques,M1808
16042,M,18,08,Interprétateur / Interprétatrice d'images photographiques,M1808
17013,M,18,08,Officier / Officière cartographe,M1808
17028,M,18,08,Officier / Officière géographe,M1808
17032,M,18,08,Officier marinier / Officière marinière hydrographe,M1808
17233,M,18,08,Opérateur / Opératrice géographe,M1808
19196,M,18,08,Responsable Système d'Information Géographique -SIG-,M1808
19501,M,18,08,Spécialiste de l'information géographique,M1808
19507,M,18,08,Spécialiste en géodésie et satellites,M1808
20280,M,18,08,Technicien / Technicienne Systèmes d'Information Géographique -SIG-,M1808
20159,M,18,08,Technicien géomaticien / Technicienne géomaticienne ,M1808
20245,M,18,08,Technicien restituteur / Technicienne restitutrice photogrammètre,M1808
12492,M,18,09,Chef d'équipe station de sondage météorologique,M1809
15687,M,18,09,Ingénieur / Ingénieure des travaux de la météorologie,M1809
16644,M,18,09,Météorologiste,M1809
16645,M,18,09,Météorologiste océanographe,M1809
16646,M,18,09,Météorologiste prévisionniste,M1809
16647,M,18,09,Météorologue,M1809
17003,M,18,09,Observateur / Observatrice météo,M1809
17004,M,18,09,Observateur / Observatrice nivo-météorologiste,M1809
17005,M,18,09,Observateur / Observatrice océanographe,M1809
17006,M,18,09,Océanographe,M1809
17275,M,18,09,Opérateur / Opératrice sondage météorologique,M1809
18065,M,18,09,Prévisionniste crue,M1809
18066,M,18,09,Prévisionniste météorologue des armées,M1809
18588,M,18,09,Responsable cellule météorologique,M1809
19486,M,18,09,Sous-officier / Sous-officière météorologue,M1809
19502,M,18,09,Spécialiste de l'information météorologique,M1809
19509,M,18,09,Spécialiste METOC Météorologie Océanographie,M1809
19780,M,18,09,Technicien / Technicienne de la météorologie,M1809
19972,M,18,09,Technicien / Technicienne d'exploitation de la météorologie,M1809
20192,M,18,09,Technicien / Technicienne météorologiste-océanographe ,M1809
10295,M,18,10,Adjoint / Adjointe d'exploitation informatique,M1810
10299,M,18,10,Adjoint technicien / Adjointe technicienne d'exploitation informatique,M1810
10546,M,18,10,Agent / Agente de planning informatique,M1810
10715,M,18,10,Agent / Agente d'exploitation informatique,M1810
10945,M,18,10,Analyste d'exploitation,M1810
11269,M,18,10,Assistant / Assistante d'exploitation informatique,M1810
11815,M,18,10,Chargé / Chargée de mise en exploitation informatique,M1810
12430,M,18,10,Chef d'équipe de production informatique,M1810
12522,M,18,10,Chef d'exploitation informatique,M1810
13614,M,18,10,Contrôleur / Contrôleuse de réseau informatique,M1810
15011,M,18,10,Exploitant / Exploitante informatique,M1810
15345,M,18,10,Gestionnaire de production informatique,M1810
15350,M,18,10,Gestionnaire de ressources informatiques,M1810
15351,M,18,10,Gestionnaire de ressources matérielles informatiques,M1810
15362,M,18,10,Gestionnaire du parc informatique,M1810
15660,M,18,10,Ingénieur / Ingénieure de production informatique,M1810
15719,M,18,10,Ingénieur / Ingénieure d'exploitation informatique,M1810
16028,M,18,10,Intégrateur / Intégratrice d'exploitation informatique,M1810
38917,M,18,10,Opérateur / Opératrice en cybersécurité,M1810
17238,M,18,10,Opérateur / Opératrice informatique,M1810
17261,M,18,10,Opérateur pupitreur / Opératrice pupitreuse informatique,M1810
17754,M,18,10,Pilote de ressources informatiques,M1810
17781,M,18,10,Pilote multiserveur informatique,M1810
18247,M,18,10,Pupitreur / Pupitreuse d'exploitation informatique,M1810
18252,M,18,10,Pupitreur / Pupitreuse réseau informatique,M1810
38918,M,18,10,Spécialiste en gestion de crise cyber,M1810
19981,M,18,10,Technicien / Technicienne d'exploitation informatique,M1810
20168,M,18,10,Technicien / Technicienne informatique ,M1810
20220,M,18,10,Technicien / Technicienne poste de travail en informatique,M1810
20241,M,18,10,Technicien / Technicienne réseau informatique,M1810
20279,M,18,10,Technicien / Technicienne système informatique,M1810
10357,N,11,01,Agent / Agente cariste de livraison ferroviaire,N1101
11679,N,11,01,Cariste,N1101
11680,N,11,01,Cariste agent / agente de magasinage,N1101
11681,N,11,01,Cariste agent / agente de quai,N1101
11682,N,11,01,Cariste bobinier / bobinière,N1101
11683,N,11,01,Cariste chargeur/déchargeur / chargeuse/déchargeuse,N1101
11684,N,11,01,Cariste d'entrepôt,N1101
11685,N,11,01,Cariste en préparation logistique,N1101
11686,N,11,01,Cariste manutentionnaire,N1101
11687,N,11,01,Cariste pointeur / pointeuse,N1101
11688,N,11,01,Cariste réceptionnaire,N1101
11689,N,11,01,Cariste secteur industrie,N1101
12007,N,11,01,Chef cariste,N1101
12918,N,11,01,Conducteur / Conductrice de chariot élévateur de l'armée,N1101
38979,N,11,01,Conducteur / Conductrice de nacelle,N1101
13240,N,11,01,Conducteur / Conductrice d'engins de déplacement des charges,N1101
13250,N,11,01,Conducteur / Conductrice d'engins de manutention motorisé à conducteur porté,N1101
20406,N,11,01,Tractoriste logistique,N1101
10875,N,11,02,Aide-déménageur / Aide-déménageuse,N1102
11493,N,11,02,Bardeur / Bardeuse en déménagement de transfert industriel,N1102
12385,N,11,02,Chef déménageur / déménageuse,N1102
12437,N,11,02,Chef d'équipe déménageur / déménageuse,N1102
13947,N,11,02,Déménageur / Déménageuse,N1102
13948,N,11,02,Déménageur conducteur / Déménageuse conductrice de poids lourd,N1102
13949,N,11,02,Déménageur emballeur / Déménageuse emballeuse,N1102
13950,N,11,02,Déménageur professionnel / Déménageuse professionnelle,N1102
10386,N,11,03,Agent / Agente d'archivage en entrepôt,N1103
10479,N,11,03,Agent / Agente de magasinage,N1103
10580,N,11,03,Agent / Agente de quai réceptionnaire,N1103
10605,N,11,03,Agent / Agente de service expédition marchandises,N1103
10612,N,11,03,Agent / Agente de stockage,N1103
10660,N,11,03,Agent / Agente d'entreposage,N1103
10661,N,11,03,Agent / Agente d'entreposage et de messagerie,N1103
10748,N,11,03,Agent / Agente logistique en magasinage,N1103
10750,N,11,03,Agent magasinier / Agente magasinière gestionnaire de stocks,N1103
10880,N,11,03,Aide-magasinier / Aide-magasinière,N1103
13639,N,11,03,Contrôleur flasheur / Contrôleuse flasheuse en logistique,N1103
14740,N,11,03,Emballeur / Emballeuse,N1103
14755,N,11,03,Employé / Employée de «picking»,N1103
14809,N,11,03,Employé / Employée logistique de réception de marchandises,N1103
14810,N,11,03,Employé / Employée logistique d'expédition,N1103
14874,N,11,03,Equipier / Equipière logistique,N1103
14922,N,11,03,Etiqueteur-pointeur / Etiqueteuse-pointeuse,N1103
16066,N,11,03,Inventoriste,N1103
16276,N,11,03,Magasinier / Magasinière,N1103
16277,N,11,03,Magasinier / Magasinière cariste,N1103
16278,N,11,03,Magasinier / Magasinière d'archives,N1103
16280,N,11,03,Magasinier / Magasinière en pièces aéronautiques,N1103
16281,N,11,03,Magasinier / Magasinière en pièces d'engins de chantier,N1103
16282,N,11,03,Magasinier / Magasinière en pièces détachées,N1103
16283,N,11,03,Magasinier / Magasinière en pièces et fournitures automobiles,N1103
16284,N,11,03,Magasinier / Magasinière en pièces poids lourd,N1103
16285,N,11,03,Magasinier / Magasinière en pièces pour matériel agricole,N1103
16286,N,11,03,Magasinier / Magasinière gestion de matériels -armée-,N1103
16287,N,11,03,Magasinier / Magasinière gestionnaire de stocks,N1103
16288,N,11,03,Magasinier / Magasinière Magasin de Pièces de Rechange -MPR-,N1103
16289,N,11,03,Magasinier / Magasinière réceptionnaire,N1103
16290,N,11,03,Magasinier vendeur / Magasinière vendeuse,N1103
17240,N,11,03,Opérateur / Opératrice logistique en entrepôt,N1103
17993,N,11,03,Préparateur / Préparatrice de commandes,N1103
38676,N,11,03,Préparateur / Préparatrice de commandes drive en grande distribution,N1103
18032,N,11,03,Préparateur / Préparatrice logistique en entrepôt,N1103
18040,N,11,03,Préparateur-magasinier / Préparatrice-magasinière,N1103
18317,N,11,03,Réceptionnaire magasinage,N1103
18318,N,11,03,Réceptionnaire-pointeur / Réceptionnaire-pointeuse,N1103
18319,N,11,03,Réceptionnaire-vérificateur / Réceptionnaire-vérificatrice de marchandises,N1103
10522,N,11,04,Agent / Agente de manoeuvre et de conduite d'engins lourds de manutention,N1104
12083,N,11,04,Chef de cellule grue et portique de l'armée,N1104
12876,N,11,04,Conducteur / Conductrice d'auto-grue,N1104
12963,N,11,04,Conducteur / Conductrice de grue mobile,N1104
12966,N,11,04,Conducteur / Conductrice de grue sur porteur,N1104
13137,N,11,04,Conducteur / Conductrice de pont roulant,N1104
13138,N,11,04,Conducteur / Conductrice de portique,N1104
13257,N,11,04,Conducteur / Conductrice d'engins lourds de manutention,N1104
14560,N,11,04,Eclusier / Eclusière,N1104
14561,N,11,04,Eclusier-barragiste / Eclusière-barragiste,N1104
17884,N,11,04,Pontier / Pontière,N1104
17885,N,11,04,Pontier éclusier régulateur / Pontière éclusière régulatrice,N1104
17886,N,11,04,Pontier élingueur / Pontière élingueuse,N1104
17887,N,11,04,Pontonnier / Pontonnière,N1104
17899,N,11,04,Portiqueur / Portiqueuse,N1104
10523,N,11,05,Agent / Agente de manutention de charges lourdes,N1105
10579,N,11,05,Agent / Agente de quai manutentionnaire,N1105
11484,N,11,05,Bagagiste manutentionnaire,N1105
11951,N,11,05,Chargeur / Chargeuse manutentionnaire,N1105
11950,N,11,05,Chargeur déchargeur / Chargeuse déchargeuse manutentionnaire,N1105
13897,N,11,05,Déchargeur / Déchargeuse manutentionnaire,N1105
16355,N,11,05,Manoeuvre manutentionnaire,N1105
16361,N,11,05,Manutentionnaire,N1105
16362,N,11,05,Manutentionnaire caleur / caleuse sur chantier de ferroutage,N1105
16364,N,11,05,Manutentionnaire en produits carnés,N1105
16365,N,11,05,Manutentionnaire en transport logistique,N1105
16366,N,11,05,Manutentionnaire expéditeur / expéditrice,N1105
17894,N,11,05,Porteur / Porteuse en transport logistique,N1105
10331,N,12,01,Affréteur / Affréteuse,N1201
10332,N,12,01,Affréteur / Affréteuse transport aérien,N1201
10333,N,12,01,Affréteur / Affréteuse transport fluvial,N1201
10334,N,12,01,Affréteur / Affréteuse transport international,N1201
10335,N,12,01,Affréteur / Affréteuse transport maritime,N1201
10336,N,12,01,Affréteur / Affréteuse transport routier,N1201
10379,N,12,01,Agent / Agente d'affrètement,N1201
12154,N,12,01,Chef de groupe affrètement,N1201
12341,N,12,01,Chef de service affrètement,N1201
13803,N,12,01,Courtier / Courtière affrètement maritime,N1201
14800,N,12,01,Employé / Employée du service affrètement,N1201
16959,N,12,01,Négociateur / Négociatrice affrètement,N1201
10369,N,12,02,Agent / Agente consignataire de navire,N1202
10460,N,12,02,Agent / Agente de fret aérien,N1202
10632,N,12,02,Agent / Agente de transit,N1202
10633,N,12,02,Agent / Agente de transit aérien,N1202
10634,N,12,02,Agent / Agente de transit export,N1202
10635,N,12,02,Agent / Agente de transit import,N1202
10636,N,12,02,Agent / Agente de transit maritime,N1202
10645,N,12,02,Agent déclarant / Agente déclarante en douane,N1202
12174,N,12,02,Chef de groupe transit,N1202
12371,N,12,02,Chef de service transit,N1202
12777,N,12,02,Commissionnaire en douane,N1202
13517,N,12,02,Consignataire maritime,N1202
13696,N,12,02,Coordinateur / Coordinatrice transit -import/export-,N1202
14762,N,12,02,Employé / Employée de consignation maritime,N1202
14763,N,12,02,Employé / Employée de cotation maritime,N1202
14764,N,12,02,Employé / Employée de courtage maritime,N1202
14784,N,12,02,Employé / Employée de réservation fret maritime -booking-,N1202
14789,N,12,02,Employé / Employée de transit,N1202
14790,N,12,02,Employé / Employée de transit international,N1202
14791,N,12,02,Employé / Employée de transit maritime,N1202
14795,N,12,02,Employé / Employée d'exploitation de transit aérien,N1202
15314,N,12,02,Gestionnaire administratif / administrative douane,N1202
18870,N,12,02,Responsable de service transit international,N1202
19644,N,12,02,Taxateur / Taxatrice,N1202
20017,N,12,02,Technicien / Technicienne d'opérations multi modales de transport international de marchandises,N1202
20161,N,12,02,Technicien / Technicienne gestion douanière,N1202
20163,N,12,02,Technicien / Technicienne gestionnaire de transit,N1202
10951,N,13,01,Analyste logistique,N1301
11802,N,13,01,Chargé / Chargée de gestion logistique,N1301
11937,N,13,01,Chargé / Chargée d'organisation logistique,N1301
